Chrom,Start,End,ATAC,H3K27ac,H3K9me3,PC1,PC2
chr22,18200000,18400000,0.228494,0.00625103,0.00198635,0.001005412033,0.000446386636
chr22,18400000,18600000,0.228494,0.00625103,0.00151898,0.001005412033,-0.001190304566
chr22,18600000,18800000,0.308613,0.114662,0.0407787,0.025584437965,-0.001190304566
chr22,18800000,19000000,0.585528,0.445907,0.12257,0.097576891712,-0.016954607311
chr22,19000000,19200000,0.585528,0.445907,0.257992,0.097576891712,-0.038958842817
chr22,19200000,19400000,0.407983,0.404174,0.257992,0.081821137249,-0.027694393381
chr22,19400000,19600000,0.60089,0.404174,0.167905,0.092038038722,-0.027694393381
chr22,19600000,19800000,0.7059,0.719167,0.167905,0.107830640758,-0.045118189262
chr22,19800000,20000000,0.766378,0.719167,0.116143,0.109688385254,-0.082591551371
chr22,20000000,20200000,0.766378,0.527528,0.116143,0.109688385254,-0.052355312533
chr22,20200000,20400000,0.628698,0.666241,0.117312,0.101486964029,-0.052355312533
chr22,20400000,20600000,0.617031,0.666241,0.127127,0.101486964029,-0.052704086046
chr22,20600000,20800000,0.527578,0.593372,0.127127,0.099570414623,-0.059832806573
chr22,20800000,21000000,0.527578,0.593372,0.125491,0.099570414623,-0.049802613243
chr22,21000000,21200000,0.313085,0.337199,0.08109,0.051790488622,-0.001633297889
chr22,21200000,21400000,0.582222,0.254149,0.0446345,0.03239513637,-0.001633297889
chr22,21400000,21600000,0.604196,0.414116,0.114391,0.095590770281,-0.025899983067
chr22,21600000,21800000,0.604196,0.414116,0.130165,0.095590770281,-0.016808354799
chr22,21800000,22000000,0.394176,0.381789,0.265237,0.095462142675,0.044545928562
chr22,22000000,22200000,0.262136,0.16467,0.265237,0.069693039442,0.056751263538
chr22,22200000,22400000,0.2915,0.274926,0.259979,0.068847743285,0.056751263538
chr22,22400000,22600000,0.2915,0.336246,0.259979,0.068847743285,0.047615562532
chr22,22600000,22800000,0.291305,0.336246,0.257408,0.066387916766,0.066783810288
chr22,22800000,23000000,0.48149,0.329638,0.257408,0.086831451197,0.066783810288
chr22,23000000,23200000,0.48149,0.329638,0.136708,0.086831451197,0.04674360408
chr22,23200000,23400000,0.426651,0.396197,0.157272,0.078116255244,0.006864341244
chr22,23400000,23600000,0.440069,0.417569,0.157272,0.093930838666,0.00589832296
chr22,23600000,23800000,0.62267,0.417569,0.13145,0.093930838666,-0.046431108203
chr22,23800000,24000000,0.62267,0.708808,0.13145,0.092942273696,-0.047922639975
chr22,24000000,24200000,0.507548,0.860797,0.194312,0.092942273696,-0.047922639975
chr22,24200000,24400000,0.513771,0.860797,0.194312,0.099979507041,-0.044355786498
chr22,24400000,24600000,0.513771,0.577417,0.183446,0.099979507041,0.00677874645
chr22,24600000,24800000,0.418095,0.496511,0.183446,0.097349045116,0.007014302341
chr22,24800000,25000000,0.418095,0.496511,0.182745,0.097349045116,0.046274278806
chr22,25000000,25200000,0.323586,0.325292,0.171644,0.085514948439,0.06760793064
chr22,25200000,25400000,0.302779,0.367739,0.182978,0.066433631435,0.06760793064
chr22,25400000,25600000,0.302779,0.367739,0.182978,0.060775399428,0.081306020041
chr22,25600000,25800000,0.230244,0.260222,0.281244,0.055378489503,0.153081417401
chr22,25800000,26000000,0.230244,0.090134,0.281244,0.050552389272,0.153081417401
chr22,26000000,26200000,0.254746,0.119425,0.252851,0.047613586093,0.119043559986
chr22,26200000,26400000,0.379008,0.43918,0.252851,0.087334447707,0.112342824219
chr22,26400000,26600000,0.423929,0.887825,0.250397,0.087334447707,0.029057601869
chr22,26600000,26800000,0.423929,0.887825,0.251449,0.079784843552,0.002246370421
chr22,26800000,27000000,0.329615,1.11024,0.280543,0.069078743524,0.002246370421
chr22,27000000,27200000,0.329615,1.11024,0.379043,0.071092138222,-0.004138027212
chr22,27200000,27400000,0.336032,1.06196,0.379043,0.079304979521,0.019482815206
chr22,27400000,27600000,0.366368,0.543661,0.202842,0.079304979521,0.027994714928
chr22,27600000,27800000,0.366368,0.463767,0.18625,0.078832043701,0.027994714928
chr22,27800000,28000000,0.333115,0.39572,0.179823,0.063545793195,0.022989734761
chr22,28000000,28200000,0.252996,0.21069,0.232637,0.050676630352,0.026067822067
chr22,28200000,28400000,0.14857,0.268854,0.2629,0.041296592654,0.026067822067
chr22,28400000,28600000,0.232578,0.503357,0.2629,0.058460426256,0.021676871892
chr22,28600000,28800000,0.33117,0.815433,0.207282,0.074574702294,-0.030470237091
chr22,28800000,29000000,0.339338,0.815433,0.207282,0.07498739662,-0.002260973133
chr22,29000000,29200000,0.662146,0.622186,0.191625,0.100057274241,-0.002260973133
chr22,29200000,29400000,0.662146,0.562176,0.141382,0.100057274241,-0.070935204158
chr22,29400000,29600000,0.582611,0.63582,0.126075,0.08722050963,-0.073866258146
chr22,29600000,29800000,0.582611,0.63582,0.177603,0.082947118608,-0.059652872836
chr22,29800000,30000000,0.323586,0.809062,0.342354,0.067110367718,-0.059652872836
chr22,30000000,30200000,1.2889,2.50863,0.342354,0.1086342651,-0.061403962506
chr22,30200000,30400000,1.2889,2.50863,0.156571,0.1086342651,-0.107798333766
chr22,30400000,30600000,0.645422,0.743933,0.134137,0.107161033461,-0.07313551201
chr22,30600000,30800000,0.389509,0.591884,0.333591,0.095083898943,-0.06888547078
chr22,30800000,31000000,0.507937,0.591884,0.333591,0.10071840741,-0.06888547078
chr22,31000000,31200000,0.507937,0.548067,0.187301,0.111224869568,-0.075118825857
chr22,31200000,31400000,0.422568,0.50431,0.14255,0.111224869568,-0.034702410058
chr22,31400000,31600000,0.438125,0.444419,0.137993,0.09134165432,0.008086963265
chr22,31600000,31800000,0.438125,0.444419,0.122803,0.09134165432,0.013950094951
chr22,31800000,32000000,0.348672,0.390422,0.221069,0.089151457028,0.088495037627
chr22,32000000,32200000,0.328448,0.204796,0.221069,0.061404147311,0.088495037627
chr22,32200000,32400000,0.328448,0.340235,0.220135,0.068633957968,0.088412910764
chr22,32400000,32600000,0.29675,0.340235,0.308235,0.068633957968,0.122970354011
chr22,32600000,32800000,0.195241,0.195032,0.308235,0.061624347058,0.133879032463
chr22,32800000,33000000,0.206325,0.112042,0.285918,0.045435221848,0.133879032463
chr22,33000000,33200000,0.208075,0.342557,0.28732,0.049836065653,0.127504194329
chr22,33200000,33400000,0.220715,0.419653,0.28732,0.062255324221,0.127504194329
chr22,33400000,33600000,0.220715,0.419653,0.235558,0.062255324221,0.124636953059
chr22,33600000,33800000,0.175017,0.153895,0.235558,0.047576553768,0.124636953059
chr22,33800000,34000000,0.255524,0.201581,0.242218,0.047313406578,0.122827128392
chr22,34000000,34200000,0.255524,0.201581,0.32471,0.02365353259,0.091146013113
chr22,34200000,34400000,0.107538,0.0457219,0.334876,0.0184797256,0.074784895289
chr22,34400000,34600000,0.107927,0.0579263,0.334876,0.019481627579,0.083709168805
chr22,34600000,34800000,0.168016,0.0992426,0.266756,0.02881655023,0.119240494024
chr22,34800000,35000000,0.256496,0.129486,0.266756,0.047693726324,0.195768214658
chr22,35000000,35200000,0.683148,0.955099,0.255889,0.089911594823,0.195768214658
chr22,35200000,35400000,0.683148,0.955099,0.183913,0.10197881098,0.083944068335
chr22,35400000,35600000,0.515521,0.813647,0.217447,0.10197881098,0.015289590133
chr22,35600000,35800000,0.332143,0.595634,0.217447,0.067854720682,0.015289590133
chr22,35800000,36000000,0.293055,0.449896,0.165568,0.083009625215,0.00145653307
chr22,36000000,36200000,0.82355,1.46036,0.165568,0.107178527925,0.00145653307
chr22,36200000,36400000,0.82355,1.46036,0.152949,0.107178527925,-0.055511242465
chr22,36400000,36600000,0.657284,0.933012,0.180291,0.102189997641,-0.014585177547
chr22,36600000,36800000,0.382314,0.313981,0.256941,0.085363916403,-0.008760981486
chr22,36800000,37000000,0.752377,1.2842,0.256941,0.115059777634,-0.008760981486
chr22,37000000,37200000,0.752377,1.2842,0.142901,0.115059777634,-0.054701701663
chr22,37200000,37400000,0.860887,1.41053,0.143952,0.107325287043,-0.07022903586
chr22,37400000,37600000,0.860887,1.41053,0.143952,0.101521072867,-0.088471198153
chr22,37600000,37800000,0.843969,0.946347,0.118714,0.093086859458,-0.08582163905
chr22,37800000,38000000,0.711928,0.622305,0.118714,0.087567552402,-0.063461135608
chr22,38000000,38200000,0.682759,0.85026,0.119298,0.07587913849,-0.05087834169
chr22,38200000,38400000,0.682759,0.85026,0.148159,0.074241142246,-0.046091849353
chr22,38400000,38600000,0.642311,0.627961,0.148159,0.085391758551,-0.046091849353
chr22,38600000,38800000,0.642311,0.627961,0.216629,0.085391758551,-0.056204244202
chr22,38800000,39000000,0.571526,0.560212,0.216629,0.07276124518,-0.050340843714
chr22,39000000,39200000,0.773768,0.968434,0.153767,0.092996484998,-0.050340843714
chr22,39200000,39400000,0.773768,0.968434,0.153767,0.092996484998,-0.040656338738
chr22,39400000,39600000,0.770656,0.655406,0.264652,0.080265003029,0.02721979185
chr22,39600000,39800000,0.389704,0.25534,0.284049,0.061241215999,0.02721979185
chr22,39800000,40000000,0.309779,0.31148,0.284049,0.054948379327,0.026016648666
chr22,40000000,40200000,0.309779,0.358452,0.162297,0.060632149456,-0.006765453952
chr22,40200000,40400000,0.447653,1.12697,0.247126,0.060632149456,-0.032817403132
chr22,40400000,40600000,0.447653,1.12697,0.247126,0.057470998923,-0.038803166263
chr22,40600000,40800000,0.387953,0.614685,0.191975,0.057470998923,-0.041951098489
chr22,40800000,41000000,0.351783,0.424237,0.145004,0.057208501661,-0.041951098489
chr22,41000000,41200000,0.603613,0.572118,0.145004,0.079008627287,-0.055835034839
chr22,41200000,41400000,0.842996,0.892588,0.110301,0.087112928295,-0.08572143588
chr22,41400000,41600000,0.842996,0.892588,0.138227,0.087112928295,-0.056117106488
chr22,41600000,41800000,0.670897,0.558247,0.138227,0.087822770166,-0.030071638962
chr22,41800000,42000000,0.670897,0.558247,0.297953,0.087822770166,-0.022255749762
chr22,42000000,42200000,0.531856,0.410663,0.297953,0.085547342692,-0.022255749762
chr22,42200000,42400000,0.732153,0.410663,0.143719,0.092927766027,-0.03081306592
chr22,42400000,42600000,0.732153,0.924558,0.145354,0.098183748259,-0.059584243577
chr22,42600000,42800000,0.605557,0.924558,0.169424,0.098183748259,-0.033181917105
chr22,42800000,43000000,0.587278,0.873954,0.169424,0.096815208374,-0.033181917105
chr22,43000000,43200000,0.587278,0.687078,0.125374,0.096815208374,0.091897573007
chr22,43200000,43400000,0.51766,0.237599,0.235091,0.084720170978,0.111324531007
chr22,43400000,43600000,0.352367,0.204677,0.28954,0.068818437028,0.111324531007
chr22,43600000,43800000,0.459905,0.403341,0.28954,0.081972426068,0.082422699123
chr22,43800000,44000000,0.459905,0.409651,0.162764,0.081972426068,0.055206710308
chr22,44000000,44200000,0.511048,0.579441,0.222238,0.082393817202,0.039894837558
chr22,44200000,44400000,0.511048,0.579441,0.302159,0.082393817202,0.028285798158
chr22,44400000,44600000,0.582027,0.501631,0.302159,0.096422667649,0.039950343637
chr22,44600000,44800000,0.582027,0.479008,0.182745,0.096422667649,0.074768150718
chr22,44800000,45000000,0.36734,0.329519,0.227613,0.082966634051,0.074768150718
chr22,45000000,45200000,0.522911,0.583073,0.227613,0.084265802952,0.03723082529
chr22,45200000,45400000,0.522911,0.813051,0.228314,0.084265802952,0.010962641961
chr22,45400000,45600000,0.431707,2.091,0.39248,0.082592128473,0.010962641961
chr22,45600000,45800000,1.06138,2.091,0.39248,0.077803652659,0.007053846468
chr22,45800000,46000000,1.19536,1.81601,0.237778,0.100198370877,0.007053846468
chr22,46000000,46200000,1.19536,1.81601,0.165802,0.100198370877,-0.012299963458
chr22,46200000,46400000,0.607113,0.637844,0.165802,0.106853986931,-0.018616802156
chr22,46400000,46600000,0.683926,1.15299,0.147107,0.108386278499,0.031221350182
chr22,46600000,46800000,0.683926,1.15299,0.171177,0.108386278499,0.149538351803
chr22,46800000,47000000,0.547607,0.74941,0.171177,0.082615533675,0.152487780642
chr22,47000000,47200000,0.290916,0.26296,0.324827,0.071685849453,0.170410773751
chr22,47200000,47400000,0.290916,0.260877,0.387806,0.067246463261,0.170410773751
chr22,47400000,47600000,0.203214,0.133415,0.397855,0.047477338815,0.146027154453
chr22,47600000,47800000,0.191546,0.198366,0.417485,0.050909796069,0.129644144418
chr22,47800000,48000000,0.229466,0.353213,0.417485,0.06302422616,0.109963238363
chr22,48000000,48200000,0.319891,0.782332,0.314662,0.08138490491,0.079942851021
chr22,48200000,48400000,0.436958,0.782332,0.314662,0.08279593046,0.159590396992
chr22,48400000,48600000,0.436958,0.754351,0.224575,0.08279593046,0.171227538918
chr22,48600000,48800000,0.329031,0.188424,0.257759,0.062836181678,0.171227538918
chr22,48800000,49000000,0.335254,0.121746,0.257759,0.052963565945,0.158239869345
chr22,49000000,49200000,0.335254,0.148477,0.293162,0.062450044938,0.162404934316
chr22,49200000,49400000,0.312113,0.148536,0.293162,0.064395565821,0.162404934316
chr22,49400000,49600000,0.434819,0.148536,0.285568,0.079706077031,0.185583414462
chr22,49600000,49800000,0.857776,0.894672,0.285568,0.130930949385,0.185583414462
chr22,49800000,50000000,0.857776,0.894672,0.229482,0.130930949385,-0.023190016367
chr22,50000000,50200000,1.02813,1.0413,0.138227,0.111465512755,-0.038706323208
chr22,50200000,50400000,1.02813,1.0413,0.138227,0.104216013853,-0.101092430668
chr22,50400000,50600000,0.97737,0.837222,0.133553,0.104030006794,-0.036332852197
chr22,50600000,50800000,0.537301,0.302312,0.133553,0.084763892806,0.0
chr22,50800000,50818468,0.0015557,0.000357202,0.000934755,0.0,0.0
